PDZ,PDZ_WT,PDZ_WT,PDZ_WT,Homolog_09,Homolog_09,Homolog_09,Homolog_11,Homolog_11,Homolog_11,Homolog_36,Homolog_36,Homolog_36
140.2,0.02402918,0.03083103,0.02548722,0.02536679,0.02748221,0.02801153,0.0563549,0.06036231,0.05426882,0.0196506,0.01855603,0.01221969
140.4,0.02207465,0.02856188,0.02790088,0.02523188,0.02451832,0.02769711,0.05902865,0.05804279,0.05604369,0.02258381,0.01669094,0.00756182
140.6,0.02467261,0.02953186,0.03065843,0.02287116,0.02829437,0.02578327,0.05642324,0.05638531,0.05417065,0.0189214,0.02013653,0.01261028
140.8,0.02354083,0.02833667,0.02773143,0.02546423,0.03177559,0.0271596,0.05320623,0.05898881,0.05679483,0.01646836,0.02052456,0.01159574
141,0.02141149,0.02908813,0.02949993,0.02829719,0.0261679,0.02711126,0.05725771,0.06244725,0.05295739,0.0211237,0.01782384,0.01037016
141.2,0.01659826,0.02927595,0.02888516,0.02570307,0.03154483,0.02693149,0.05091234,0.05846342,0.05381013,0.02350366,0.01652998,0.01293783
141.4,0.02536408,0.02765178,0.02613796,0.02585293,0.02897563,0.02520638,0.05368503,0.05752349,0.05862657,0.02385729,0.01878202,0.00942097
141.6,0.02255846,0.02985894,0.02902279,0.02492125,0.02767194,0.02718007,0.05527818,0.06193167,0.05371497,0.02338662,0.01882663,0.00980508
141.8,0.02326776,0.03085469,0.02845404,0.02557994,0.02878485,0.02580657,0.05061378,0.05842203,0.05586369,0.02386391,0.01750168,0.01515592
142,0.01911531,0.02651947,0.02673603,0.02724921,0.02883632,0.02624222,0.05416738,0.05812725,0.05547596,0.02069214,0.01817605,0.01057632
142.2,0.02559943,0.02696245,0.02718849,0.02782645,0.02781008,0.02744248,0.05372282,0.06059319,0.05549178,0.0200369,0.01834094,0.01306936
142.4,0.02214102,0.03271355,0.0276453,0.02651084,0.02547212,0.02782535,0.05453917,0.05483821,0.05182297,0.02472645,0.02005681,0.01198254
142.6,0.024857,0.02596428,0.0289318,0.02968385,0.0265325,0.0274291,0.05686899,0.05855176,0.05356491,0.02410307,0.01889083,0.01478609
142.8,0.02516688,0.0294367,0.02573786,0.02736022,0.03082619,0.02516529,0.05177283,0.05754366,0.05712194,0.01947584,0.01918077,0.01005229
143,0.02676014,0.0300703,0.02669559,0.02674266,0.02411464,0.02618107,0.05529585,0.06072038,0.05746649,0.02359262,0.01768184,0.01057341
143.2,0.02972997,0.02998485,0.02245424,0.02603719,0.03027004,0.02854275,0.05390673,0.05810845,0.05283389,0.02120253,0.01839974,0.01200424
143.4,0.02126763,0.02922415,0.02604909,0.02334104,0.02751738,0.02606183,0.055435,0.05952573,0.05489952,0.02143231,0.01838088,0.01249236
143.6,0.02387161,0.03225218,0.02543045,0.02733203,0.02705152,0.02927038,0.05443057,0.05637914,0.06136472,0.02284401,0.01783386,0.01367332
143.8,0.02170364,0.02745756,0.02368934,0.02928218,0.02651827,0.02516529,0.05211183,0.06180164,0.0573803,0.02100053,0.02144828,0.01081918
144,0.02696098,0.02557032,0.02437181,0.02606275,0.0305646,0.02697491,0.05377071,0.05467686,0.05297414,0.02185487,0.01849616,0.0139514
144.2,0.01884438,0.02555864,0.03016246,0.02545596,0.03107746,0.03032827,0.05478954,0.05893251,0.05424348,0.02209299,0.01813957,0.00922006
144.4,0.02176149,0.03114524,0.0263691,0.02471102,0.02668325,0.02554699,0.05697756,0.06066143,0.05459786,0.02504742,0.01874208,0.01557021
144.6,0.02750252,0.02765416,0.02412517,0.03057363,0.02701701,0.02946251,0.05476641,0.06290421,0.0523027,0.02163896,0.0211083,0.01437661
144.8,0.02176941,0.02767884,0.02734036,0.02880961,0.02636687,0.02711749,0.05398762,0.05432978,0.05114836,0.02336883,0.01909399,0.01108284
145,0.01930744,0.02918445,0.03060637,0.02290706,0.02722054,0.02705216,0.05331623,0.0573051,0.05768312,0.02455324,0.01904091,0.01208646
145.2,0.02168323,0.03130793,0.02907784,0.02981078,0.03115074,0.02685478,0.05432563,0.05844775,0.05452222,0.01726505,0.01461267,0.0114391
145.4,0.021834,0.02656226,0.02841342,0.02762531,0.02745223,0.02527237,0.05070957,0.06005263,0.05627704,0.0240032,0.01903737,0.01371623
145.6,0.01890282,0.02645459,0.02857233,0.02352948,0.02950999,0.02785137,0.05835106,0.06424764,0.05699746,0.02525636,0.01964465,0.01571007
145.8,0.02235986,0.03006174,0.02729965,0.02477876,0.02955587,0.02794391,0.0541397,0.05802333,0.05851863,0.02062741,0.01843533,0.01276073
146,0.02401129,0.02923774,0.025888,0.02668203,0.02656303,0.02760493,0.05859812,0.05793244,0.05269287,0.02300769,0.01930419,0.00694926
146.2,0.02196313,0.02510279,0.02484021,0.0259098,0.02618369,0.02914044,0.05299633,0.05881399,0.05494455,0.02534127,0.01868081,0.01114633
146.4,0.0252567,0.02757081,0.02887435,0.02737596,0.02981481,0.02806964,0.05781304,0.06061804,0.05345488,0.02417928,0.01647142,0.0121583
146.6,0.02664797,0.0299155,0.02533765,0.02554782,0.02437596,0.02888473,0.05781054,0.06106564,0.05143217,0.02453705,0.01611248,0.01144902
146.8,0.02319119,0.02736565,0.02331243,0.0284603,0.02563961,0.02734449,0.05468755,0.05784771,0.05369661,0.02051812,0.01934102,0.01338234
147,0.01900835,0.02889948,0.02583329,0.02602182,0.0269558,0.02600923,0.05058347,0.05821916,0.05479432,0.02136069,0.0147562,0.00743906
147.2,0.02139683,0.03295105,0.02438984,0.02880489,0.02706335,0.02696594,0.05402388,0.05767596,0.05278314,0.01818943,0.02277034,0.0158537
147.4,0.02469132,0.03039806,0.03028096,0.0303131,0.02628736,0.02733102,0.05427619,0.05943063,0.05284373,0.02550283,0.01930177,0.01299388
147.6,0.02182982,0.02445625,0.02951927,0.03054985,0.0269662,0.03035569,0.05351829,0.06071842,0.05677874,0.01878118,0.01739669,0.0113151
147.8,0.02140109,0.02637973,0.02377368,0.0293295,0.02904252,0.02875548,0.05835166,0.05546892,0.05520985,0.02251887,0.01692253,0.01470671
148,0.02101834,0.02869218,0.02952404,0.02647498,0.03004558,0.02949097,0.05604538,0.05550313,0.05578131,0.02351248,0.01973998,0.00784844
148.2,0.0242754,0.02482035,0.02509577,0.02531277,0.03022046,0.02822572,0.05758157,0.05897477,0.05704904,0.02317887,0.02344426,0.00956546
148.4,0.02616314,0.02838885,0.03214363,0.02676284,0.03110027,0.02766028,0.05255925,0.06049555,0.05337215,0.02178365,0.01795629,0.00861825
148.6,0.02394987,0.02658527,0.02634014,0.02463473,0.02639243,0.03001883,0.05271017,0.05853933,0.05137945,0.02316725,0.02084017,0.0118993
148.8,0.02408935,0.02561512,0.02838529,0.02357324,0.02727207,0.02829113,0.05365329,0.06228852,0.05682955,0.02176517,0.01662558,0.01231338
149,0.02354209,0.03113418,0.02598763,0.02649339,0.02433295,0.02403301,0.05756392,0.05842191,0.05699343,0.0206114,0.02115789,0.00980502
149.2,0.0238253,0.02843069,0.02544604,0.02345776,0.02466884,0.02749344,0.05535483,0.05916017,0.05780063,0.01876229,0.01868504,0.0144428
149.4,0.01913647,0.02947994,0.02405132,0.0225703,0.02427199,0.02898621,0.054015,0.06001323,0.05543203,0.02415445,0.01957935,0.01065711
149.6,0.02525137,0.02893367,0.02944938,0.02510174,0.02792009,0.03050074,0.050653,0.06116187,0.05270759,0.02104178,0.01863128,0.0104568
149.8,0.0207969,0.0326769,0.02373422,0.02773673,0.02645489,0.02792221,0.05280744,0.05577141,0.0531641,0.02124184,0.01789755,0.0141859
150,0.02446778,0.02718436,0.02512048,0.02498395,0.02936393,0.0285094,0.05633199,0.06020367,0.05664233,0.02335131,0.02188498,0.01343107
150.2,0.0240498,0.02820291,0.02925796,0.02523676,0.02940638,0.02637896,0.05727276,0.06317589,0.05093614,0.02235379,0.02058029,0.00865912
150.4,0.0248598,0.02641799,0.02837018,0.02780803,0.02777622,0.02690529,0.05366965,0.05774471,0.05373339,0.02083528,0.02218911,0.01150359
150.6,0.02265776,0.03101592,0.02797718,0.02872344,0.02957445,0.03125342,0.05424365,0.06240955,0.05749808,0.0217863,0.02028152,0.01386757
150.8,0.02523629,0.03164296,0.02801053,0.02530072,0.02958682,0.02601888,0.05348282,0.0636884,0.05280171,0.01895517,0.02085042,0.01159908
151,0.02400355,0.0276327,0.02782447,0.02382305,0.02899413,0.02798447,0.05647089,0.05479959,0.05337716,0.02217468,0.01951188,0.01158342
151.2,0.02439351,0.02632262,0.02297444,0.02688775,0.02806504,0.02394408,0.05217078,0.05982184,0.0562887,0.02024591,0.01799807,0.01602714
151.4,0.02058844,0.02713694,0.02507354,0.02552108,0.03046949,0.02649092,0.05565935,0.05788284,0.05264566,0.02130168,0.01523519,0.0121607
151.6,0.02227593,0.02866062,0.02517734,0.02397724,0.02962829,0.02854445,0.0559101,0.05796695,0.05407617,0.01993531,0.01895699,0.01075263
151.8,0.02352418,0.02823647,0.03007893,0.02688975,0.02828194,0.0295225,0.05494993,0.05982023,0.0565818,0.02192717,0.01557812,0.01153302
152,0.02182246,0.02902042,0.02824292,0.02413941,0.03171821,0.02934965,0.05389642,0.06127119,0.05737469,0.02612337,0.01814988,0.00694185
152.2,0.0238227,0.02691167,0.02794469,0.02777659,0.02988204,0.02774167,0.05142941,0.05716672,0.05294872,0.02387532,0.02005887,0.0140256
152.4,0.02317528,0.02724274,0.03072993,0.02763931,0.02748105,0.025348,0.05768117,0.05948833,0.0573195,0.01830205,0.01840505,0.01253497
152.6,0.02525271,0.02536487,0.02648173,0.02885807,0.02553986,0.02912742,0.05610486,0.06003654,0.05808113,0.02374225,0.01648438,0.00736555
152.8,0.02142007,0.03023168,0.02625752,0.02509973,0.02739139,0.02847468,0.05735763,0.05604347,0.05581719,0.02477532,0.01971885,0.0174791
153,0.02554975,0.02956077,0.03077919,0.02593907,0.02986584,0.02776092,0.05664241,0.05815726,0.05691231,0.02129566,0.01751086,0.01070381
153.2,0.01987622,0.02948844,0.0218044,0.02689316,0.02664311,0.03076154,0.05505046,0.05867606,0.05854238,0.01558315,0.02210844,0.0138666
153.4,0.02314098,0.02896979,0.02858067,0.02750648,0.02725382,0.02861034,0.0539942,0.06068981,0.05705101,0.02353096,0.0233916,0.01540728
153.6,0.02444459,0.02943482,0.02734537,0.02405111,0.0273465,0.02725029,0.0535002,0.0588178,0.05549587,0.02279949,0.02074769,0.01019811
153.8,0.02104561,0.03000953,0.02620218,0.02522498,0.02679325,0.02958101,0.05610498,0.06014836,0.05818535,0.0200985,0.0208652,0.01341861
154,0.02095125,0.02635383,0.02433572,0.02670079,0.02901676,0.03097057,0.05252754,0.062626,0.05447332,0.02157116,0.01934645,0.01141993
154.2,0.01992343,0.03073277,0.02803592,0.02659804,0.02612993,0.02592492,0.05345091,0.05845234,0.05902276,0.02148264,0.02142394,0.01186441
154.4,0.02048169,0.03041454,0.02457393,0.02740607,0.03002345,0.02421808,0.05028986,0.05822116,0.05504597,0.02024117,0.01863554,0.01159036
154.6,0.0221471,0.02996876,0.02449108,0.02600198,0.03053227,0.02842268,0.05349132,0.05654821,0.05617056,0.02140751,0.02250323,0.01283587
154.8,0.02138213,0.02604493,0.02773104,0.02900504,0.03008538,0.02819395,0.05234169,0.05968788,0.0579455,0.02399867,0.02274838,0.01320071
155,0.02195335,0.03142052,0.02503175,0.03091889,0.03039166,0.02573299,0.05381896,0.05875364,0.05623818,0.02110284,0.02093807,0.0141301
155.2,0.01789216,0.03033449,0.02485002,0.0252657,0.02788026,0.02683293,0.05901822,0.06336188,0.05309282,0.02616179,0.02192166,0.0091552
155.4,0.02615083,0.02801197,0.02685277,0.02408803,0.02856297,0.0291619,0.05514463,0.05500349,0.05512256,0.02580028,0.02367702,0.01294166
155.6,0.02155737,0.02823176,0.02555666,0.02706537,0.026462,0.03063577,0.05419441,0.06171498,0.05505735,0.01927894,0.01962405,0.01354371
155.8,0.02194432,0.03080054,0.02721615,0.02975255,0.02818639,0.03111857,0.05521857,0.05952105,0.0523021,0.0220718,0.01881868,0.00998662
156,0.02389664,0.02373295,0.02984313,0.02620793,0.02724749,0.02615109,0.05629217,0.06069979,0.04975355,0.0228796,0.02225298,0.01597802
156.2,0.0262144,0.02481081,0.02668376,0.0243512,0.02640141,0.02951347,0.05323982,0.05995449,0.05780546,0.02496692,0.02179855,0.01079459
156.4,0.02325616,0.0308203,0.02266354,0.02819749,0.02944717,0.02795165,0.05665525,0.05912921,0.05318124,0.02264583,0.01710847,0.01332023
156.6,0.02015142,0.02757158,0.02536289,0.02625846,0.02984544,0.02602574,0.05615961,0.06114498,0.05596326,0.02553123,0.0194723,0.00909054
156.8,0.01879616,0.03014677,0.0246085,0.02551127,0.02636757,0.02628657,0.0571956,0.06304359,0.05467723,0.02087107,0.01865742,0.01408005
157,0.02091889,0.02421113,0.02936543,0.02556754,0.031065,0.02443009,0.05427434,0.06174692,0.05551446,0.02263385,0.02042276,0.01030807
157.2,0.01759509,0.02648278,0.02694298,0.02553698,0.02280414,0.02689293,0.05608054,0.06011182,0.0557935,0.02510693,0.02305242,0.01404176
157.4,0.02291266,0.02854472,0.02840818,0.0269703,0.02544221,0.02734902,0.0545797,0.06250414,0.05901236,0.02485212,0.01862705,0.01356709
157.6,0.0222188,0.02783432,0.02566586,0.02707315,0.03204101,0.03025338,0.05652609,0.05459553,0.05444957,0.02149197,0.02231932,0.01280862
157.8,0.02213285,0.02467834,0.0314377,0.0286226,0.03161305,0.02992409,0.05082228,0.06202859,0.05342398,0.02256226,0.02003083,0.01055591
158,0.01981414,0.029067,0.02780933,0.02573007,0.0283667,0.03080603,0.05617391,0.05761185,0.05115325,0.02186057,0.0244672,0.0129783
158.2,0.01852418,0.02784007,0.02652694,0.02450129,0.02813427,0.02761402,0.05527689,0.06065023,0.05464561,0.02184385,0.01699895,0.00927666
158.4,0.02544091,0.02755474,0.02582271,0.02627223,0.02705173,0.0265232,0.0545254,0.05629986,0.0561413,0.02119064,0.01964104,0.01158625
158.6,0.02127574,0.02590682,0.02557895,0.02600721,0.02723038,0.02618429,0.05225997,0.05967989,0.0556059,0.02947817,0.02121349,0.01427439
158.8,0.02047227,0.02942615,0.02251626,0.02358606,0.02779095,0.02968514,0.05308937,0.06051502,0.05745751,0.02705916,0.02027756,0.01512322
159,0.02484257,0.02709379,0.02892203,0.02430698,0.03120874,0.028297,0.05547147,0.0580261,0.05604786,0.02125907,0.02156192,0.00871792
159.2,0.02140791,0.02657121,0.02376253,0.0280425,0.03037062,0.03074181,0.05332431,0.0608623,0.05557589,0.02007138,0.02138025,0.01187187
159.4,0.02166892,0.03101372,0.02433989,0.02476609,0.02655984,0.02808117,0.05449196,0.05989331,0.05569152,0.01973942,0.01710427,0.0137461
159.6,0.02330468,0.02681427,0.02792708,0.02854321,0.02805327,0.02940237,0.0564222,0.05851623,0.05656803,0.01713028,0.02091122,0.01563579
159.8,0.02226851,0.02919464,0.02410693,0.02310217,0.02721385,0.02940321,0.05593785,0.05449358,0.0592531,0.02240941,0.02371031,0.01786993
160,0.01787437,0.02786203,0.02526847,0.02697528,0.02910138,0.02775287,0.05152094,0.06225791,0.05368207,0.01880315,0.01999298,0.01384549
160.2,0.01840983,0.02574869,0.02522294,0.02518665,0.02648712,0.0270518,0.05527555,0.05994525,0.05390341,0.02596071,0.01733532,0.01314409
160.4,0.01947961,0.02975004,0.02626164,0.02502523,0.02794626,0.02360308,0.05447575,0.05949765,0.05553905,0.02273506,0.0220156,0.01761316
160.6,0.02122657,0.02516474,0.02559085,0.02631681,0.02895415,0.02882212,0.05857527,0.05849713,0.05662752,0.01858616,0.02294639,0.01169526
160.8,0.01788817,0.03134613,0.02273116,0.02542361,0.02930255,0.02710846,0.05766168,0.05483898,0.05728335,0.02431386,0.02030775,0.0136777
161,0.01916582,0.02795302,0.02661351,0.02444293,0.03124109,0.02493247,0.0522851,0.05748796,0.05503658,0.02064129,0.01873138,0.01265914
161.2,0.02037601,0.02808731,0.02781407,0.03082447,0.02982087,0.02949601,0.05598532,0.05962786,0.05694739,0.02480292,0.02096203,0.01339443
161.4,0.02014003,0.02513807,0.02448855,0.02445426,0.02438335,0.02979153,0.05521127,0.05959061,0.05586953,0.02403628,0.02124512,0.01083943
161.6,0.01978661,0.02822157,0.02510915,0.03070115,0.02643622,0.02734646,0.05242216,0.05577525,0.05828229,0.02146455,0.02271464,0.0135318
161.8,0.02400736,0.02832173,0.02831895,0.02567922,0.02813378,0.03079027,0.05532473,0.05967754,0.05521111,0.0225853,0.02135679,0.01461144
162,0.02236433,0.02913483,0.02867476,0.02680264,0.03257964,0.02751508,0.05490904,0.06085604,0.05674139,0.02448848,0.0204083,0.01084526
162.2,0.02515394,0.02495565,0.02567364,0.02742236,0.02523055,0.02844801,0.05522101,0.06282684,0.05419634,0.02516377,0.01965821,0.01675677
162.4,0.01726357,0.02459463,0.02529124,0.02453301,0.02748523,0.02731138,0.05432167,0.05992865,0.05568738,0.02157032,0.0192284,0.01081447
162.6,0.02412234,0.0286518,0.02790544,0.02539378,0.02827193,0.02975979,0.05852415,0.06111464,0.05700595,0.02024477,0.02290615,0.01486225
162.8,0.02201591,0.03266596,0.02542616,0.02675842,0.02625799,0.02977413,0.05561539,0.05893105,0.05565993,0.02477657,0.02196014,0.01689255
163,0.02345223,0.02785643,0.02540059,0.0233398,0.02556836,0.02699801,0.05275437,0.06334475,0.05764825,0.02202469,0.01601678,0.01431249
163.2,0.02415134,0.02928274,0.02463428,0.0248047,0.02782018,0.02952852,0.05295803,0.05974936,0.05261228,0.01987645,0.02018759,0.0126322
163.4,0.02334941,0.02877911,0.02133624,0.0237704,0.0280824,0.02816257,0.0525906,0.05843878,0.05275751,0.02723759,0.02278948,0.01190728
163.6,0.01835776,0.02630188,0.02566765,0.02414074,0.0287206,0.02942088,0.05660655,0.06489956,0.05100972,0.02616438,0.0197317,0.01492484
163.8,0.02573134,0.02993613,0.02494706,0.02678407,0.02894827,0.02868139,0.05683558,0.06152952,0.05483455,0.02335813,0.0213145,0.01209183
164,0.02379728,0.03335523,0.02815835,0.02825288,0.02743074,0.02740636,0.054284,0.05801055,0.05568007,0.02328285,0.02512202,0.01269275
164.2,0.02444092,0.02782329,0.02954138,0.02557645,0.03012517,0.02714151,0.05538156,0.06247994,0.05614588,0.02070984,0.01662317,0.01062518
164.4,0.01662866,0.02817594,0.02529053,0.02763494,0.02929258,0.02961966,0.05375787,0.05712992,0.05347199,0.0239079,0.02179435,0.01122634
164.6,0.02363415,0.02954801,0.02737398,0.02509076,0.02755263,0.0267083,0.05563029,0.05844465,0.05934209,0.02468252,0.02131838,0.01679812
164.8,0.02257834,0.02738937,0.02702416,0.02348838,0.02525,0.02880862,0.05556532,0.05945226,0.05440582,0.02711656,0.02347502,0.00807658
165,0.02440886,0.0300146,0.02506993,0.02834699,0.02688747,0.02805158,0.05475616,0.06024831,0.05617783,0.02048277,0.01910391,0.01294395
165.2,0.01844783,0.03109866,0.02487145,0.02416747,0.02768039,0.02618458,0.05779093,0.05940211,0.05330543,0.02500674,0.02124482,0.01042852
165.4,0.02442364,0.02609553,0.02610938,0.02733258,0.0277916,0.02778798,0.05363672,0.06093645,0.05749817,0.02279767,0.01801211,0.01297052
165.6,0.01813174,0.02819558,0.02489523,0.02888558,0.02980898,0.02800119,0.0556288,0.06089517,0.05770616,0.02164018,0.02202797,0.00931839
165.8,0.02587129,0.02792951,0.02502436,0.02884328,0.02815817,0.02802816,0.05646681,0.06316742,0.05687965,0.02180543,0.01736748,0.01210469
166,0.02494134,0.02649157,0.0298034,0.02148537,0.02743175,0.02875957,0.05545657,0.05989614,0.05417828,0.02129683,0.02122083,0.01669995
166.2,0.02155475,0.02564924,0.02862487,0.02892322,0.03021446,0.02956932,0.05256029,0.05801785,0.05494288,0.02019444,0.01941824,0.01044827
166.4,0.02181951,0.03036695,0.02374125,0.02346622,0.02711591,0.03048277,0.05213171,0.05860028,0.05381329,0.01773035,0.01719895,0.01356354
166.6,0.02297224,0.02731909,0.0260974,0.02828339,0.02934669,0.02486765,0.0555883,0.06282514,0.05687402,0.02026891,0.01994958,0.00865614
166.8,0.01921586,0.02652495,0.02389357,0.0234725,0.02687481,0.02758586,0.05706134,0.05835718,0.05299769,0.02315744,0.02108154,0.01410326
167,0.02216823,0.02896716,0.02797497,0.02836748,0.02340561,0.03026741,0.05730467,0.06049532,0.05617271,0.02165889,0.02125022,0.00895388
167.2,0.02460689,0.02857637,0.02658255,0.02606668,0.02732889,0.0268566,0.05441784,0.06114238,0.05621568,0.02199041,0.0186106,0.01284034
167.4,0.02079685,0.02599975,0.02462731,0.02571615,0.02934254,0.02400747,0.05478516,0.06298742,0.05826179,0.02328431,0.01879415,0.0093798
167.6,0.02308104,0.02759766,0.02785463,0.02986839,0.02578439,0.03120827,0.05743524,0.06053686,0.0576996,0.0237416,0.01795885,0.01369011
167.8,0.02306728,0.03215202,0.03122554,0.02360261,0.02431301,0.02996719,0.05566918,0.05973014,0.05274592,0.02616334,0.02200893,0.01999397
168,0.0246679,0.02496173,0.02733592,0.03328969,0.02639146,0.02613711,0.05515938,0.06002349,0.0560954,0.02280515,0.0219472,0.01225118
168.2,0.02746365,0.0263327,0.02400337,0.03119313,0.02813652,0.02954095,0.05387136,0.06007266,0.0554154,0.02193665,0.02095798,0.01294724
168.4,0.02317349,0.02390125,0.02799518,0.02685725,0.02570654,0.02654922,0.05672144,0.06410774,0.0561483,0.02396476,0.0196889,0.01301577
168.6,0.02148817,0.02662476,0.02596734,0.02828536,0.02795742,0.02960714,0.05796056,0.06358689,0.05496202,0.02208718,0.02260813,0.01196432
168.8,0.01972864,0.02664103,0.02218235,0.02460273,0.02610559,0.02819764,0.05605476,0.05921581,0.05719707,0.02570575,0.0252291,0.01380706
169,0.01946912,0.03085505,0.02556784,0.02681578,0.02945748,0.02910465,0.05461194,0.05959588,0.05761478,0.02010339,0.02136216,0.01600948
169.2,0.02431668,0.03049939,0.02476109,0.02699374,0.0296016,0.02646196,0.05563369,0.0622583,0.05590252,0.0257805,0.01754227,0.01690185
169.4,0.01827035,0.02773752,0.02528358,0.02747513,0.02347766,0.02599331,0.05446472,0.06091642,0.06010959,0.02111855,0.02069747,0.00809249
169.6,0.02205137,0.02859985,0.02545167,0.02517868,0.02590461,0.02942854,0.05310913,0.0588412,0.05405373,0.02375412,0.02067387,0.01505777
169.8,0.01918043,0.03247063,0.02546365,0.02842424,0.02388885,0.02474817,0.05489715,0.05958322,0.05668367,0.02325746,0.02321845,0.01182951
170,0.01847152,0.0281991,0.02815781,0.02744893,0.02920128,0.02908489,0.05741798,0.0635286,0.05297942,0.02477666,0.02281302,0.01327963
170.2,0.02400703,0.02650898,0.02821107,0.03170823,0.02881019,0.02517864,0.05279698,0.05900645,0.05778144,0.02299222,0.01868299,0.01141754
170.4,0.0255375,0.02669357,0.02400551,0.02589827,0.02814071,0.02685341,0.05616848,0.0603749,0.05752161,0.0204918,0.02180025,0.01042147
170.6,0.02274365,0.02968161,0.02538733,0.03014796,0.03124465,0.02724477,0.05784606,0.05996302,0.05692864,0.02358225,0.01909456,0.01154555
170.8,0.0249658,0.02410819,0.02733655,0.02609012,0.0262074,0.0324288,0.05228766,0.06169176,0.05471892,0.02322912,0.0228962,0.01387788
171,0.02286867,0.02882444,0.02723438,0.0249039,0.02701288,0.02740329,0.05652493,0.05995852,0.057171,0.02217364,0.02184418,0.01370866
171.2,0.02094121,0.03092112,0.02703685,0.02300469,0.02945825,0.03163081,0.05776834,0.06103766,0.05588151,0.02388763,0.0192652,0.01334212
171.4,0.02347336,0.02568843,0.03166286,0.02541419,0.02815227,0.02500006,0.05313554,0.0615606,0.05531732,0.02112713,0.02071044,0.01213668
171.6,0.02238388,0.02538904,0.02526719,0.02632005,0.02640539,0.02835416,0.05555039,0.06230807,0.05364011,0.02199328,0.02258432,0.01808391
171.8,0.0208757,0.02739047,0.02574504,0.02345047,0.03176866,0.02610504,0.05818915,0.0597657,0.057086,0.02573356,0.02194753,0.01320408
172,0.02544866,0.02800613,0.02635817,0.01989044,0.02727602,0.0287958,0.05288371,0.06039733,0.05635733,0.02432137,0.01972538,0.0146272
172.2,0.02163298,0.02599507,0.02698202,0.02427728,0.02403085,0.03161671,0.05244976,0.05931938,0.05795053,0.02353572,0.0182052,0.00870186
172.4,0.02101753,0.02516039,0.02865342,0.02821482,0.02923368,0.02930906,0.05789056,0.05783486,0.05905438,0.02144989,0.0211122,0.01264672
172.6,0.02571974,0.02756777,0.02627114,0.02767999,0.02728155,0.02518922,0.05411618,0.06332993,0.05791108,0.0232824,0.02478647,0.01295224
172.8,0.02431653,0.02546673,0.02676989,0.02606929,0.02698745,0.03085416,0.05347046,0.06109375,0.0588607,0.02546575,0.02173299,0.01411617
173,0.01893268,0.02903127,0.02563287,0.02955966,0.02770284,0.02981573,0.05769595,0.06260496,0.05515889,0.02197283,0.02066058,0.01160572
173.2,0.02183807,0.02686281,0.02613045,0.02511939,0.0261518,0.0279355,0.05604889,0.06289303,0.05628876,0.02420643,0.0211249,0.01377812
173.4,0.01753987,0.02846005,0.0244406,0.02169598,0.02684273,0.02886551,0.05606585,0.06261688,0.05627576,0.02142959,0.02403581,0.01262238
173.6,0.02307151,0.03074976,0.02324296,0.02832275,0.0319582,0.02805087,0.05947491,0.06069174,0.05836812,0.0259993,0.0214088,0.00961667
173.8,0.02189441,0.03076693,0.02213944,0.02418599,0.02907715,0.02467963,0.05574628,0.05579719,0.05941603,0.02567142,0.02556759,0.0101092
174,0.02562083,0.02925124,0.02412129,0.02755135,0.02676631,0.02841827,0.05779176,0.06122053,0.05456979,0.02264344,0.02277923,0.01293452
174.2,0.02122323,0.02649566,0.02416126,0.02666865,0.02766309,0.0278252,0.05533563,0.0598804,0.05913032,0.02447044,0.0170427,0.01408855
174.4,0.02240942,0.03216436,0.02281205,0.02415041,0.0276476,0.02606988,0.05254888,0.06248936,0.05661587,0.02139645,0.02169567,0.01180917
174.6,0.02152879,0.0234346,0.02755619,0.02670159,0.02746598,0.02798575,0.05712514,0.06001323,0.05988459,0.02172547,0.01985231,0.01079227
174.8,0.02402774,0.02725085,0.02356727,0.0275544,0.0262649,0.02689916,0.05268692,0.06188083,0.05392174,0.02210164,0.02142012,0.01266837
175,0.02291308,0.02577474,0.02432764,0.03040063,0.03031422,0.02987569,0.05179506,0.05806106,0.05558319,0.02243381,0.02406877,0.01298231
175.2,0.0254078,0.03357672,0.02237178,0.02682351,0.02514916,0.02917933,0.05491927,0.05740371,0.05327911,0.0212939,0.02059257,0.01136242
175.4,0.02171389,0.02682318,0.0286415,0.02611268,0.03132215,0.02475452,0.05541193,0.0633432,0.056729,0.02091917,0.02357167,0.01278424
175.6,0.0249301,0.0248545,0.02878548,0.02472463,0.02721183,0.02899041,0.05766641,0.0624122,0.0558869,0.02083048,0.02108315,0.01431277
175.8,0.02249281,0.02444678,0.02075578,0.02561536,0.02944754,0.02692076,0.05687904,0.06081331,0.05250142,0.02502989,0.02013996,0.01257476
176,0.02522088,0.02730267,0.02279277,0.02234235,0.02834713,0.03086862,0.0572082,0.06036734,0.05587322,0.02184412,0.02352154,0.015294
176.2,0.02354444,0.02829128,0.02577708,0.02406157,0.02880729,0.02964374,0.05417951,0.06216374,0.0483904,0.02582818,0.02261135,0.01397884
176.4,0.02362172,0.02926969,0.0262293,0.02751685,0.02474968,0.02463245,0.05642631,0.05791139,0.0545455,0.01848349,0.01847517,0.01311594
176.6,0.02382238,0.03160038,0.02523665,0.02646387,0.03237381,0.03103536,0.05154418,0.0591481,0.05737544,0.02076742,0.0222505,0.01610669
176.8,0.020221,0.02921253,0.02441795,0.0238369,0.02568976,0.03105029,0.05571958,0.06295064,0.05774156,0.02316945,0.02373263,0.01521019
