PDZ,PDZ_WT,PDZ_WT,PDZ_WT,Homolog_09,Homolog_09,Homolog_09,Homolog_11,Homolog_11,Homolog_11,Homolog_36,Homolog_36,Homolog_36
341.6,0.35569308,0.35140861,0.34194352,0.09435513,0.08156183,0.07450414,0.4906593,0.48492567,0.45673232,-0.01944119,-0.01749872,-0.01946519
341.8,0.35883419,0.35407544,0.34047146,0.09685823,0.08106216,0.07342357,0.48922342,0.48541586,0.45488923,-0.01948879,-0.01787304,-0.02260517
342,0.36313722,0.35230912,0.34699555,0.09655848,0.08055064,0.07188338,0.48701531,0.48303353,0.46047013,-0.01661635,-0.02605089,-0.01995431
342.2,0.35806224,0.35205991,0.34613134,0.09746298,0.08078786,0.07335866,0.4863329,0.47817014,0.45392345,-0.01541359,-0.01833799,-0.01899575
342.4,0.35731421,0.35385181,0.34137829,0.0981141,0.07737019,0.0752542,0.48691511,0.48568414,0.45885186,-0.01535365,-0.02248173,-0.01735328
342.6,0.36038629,0.3526826,0.34555425,0.09852489,0.08190158,0.06949496,0.48420024,0.48474793,0.45715444,-0.01538212,-0.01982199,-0.02069224
342.8,0.35878131,0.35213156,0.34712882,0.09992292,0.07960102,0.06965941,0.48417861,0.48232483,0.45556264,-0.01536251,-0.01850717,-0.02034141
343,0.35835699,0.35148902,0.34504391,0.0975537,0.08250853,0.07066685,0.48686213,0.48083203,0.45765584,-0.01718551,-0.01858728,-0.02055578
343.2,0.35337487,0.35161985,0.34419884,0.09782889,0.07809648,0.07173187,0.4814862,0.47979711,0.458328,-0.0135761,-0.0208393,-0.01904102
343.4,0.3588045,0.35126234,0.34518661,0.0957435,0.08261647,0.07237363,0.48491681,0.4763401,0.4529243,-0.01295299,-0.02233948,-0.01972799
343.6,0.35659907,0.35111166,0.34491159,0.09716072,0.0826573,0.07079661,0.4879055,0.47923874,0.45626919,-0.01406956,-0.02169942,-0.01914968
343.8,0.35644326,0.34672643,0.34180333,0.09577819,0.078855,0.07081354,0.48262048,0.48242186,0.45478271,-0.01913548,-0.01948591,-0.02066998
344,0.35865203,0.35121078,0.34364142,0.09943726,0.08141514,0.0716908,0.48642576,0.48225712,0.45391558,-0.01555065,-0.02015936,-0.01816611
344.2,0.35443923,0.35349227,0.34440358,0.09564027,0.07925883,0.06876475,0.4846586,0.47690092,0.45265644,-0.01576192,-0.01932295,-0.01541762
344.4,0.35366509,0.34965814,0.34271468,0.0962893,0.07908323,0.0705601,0.48313481,0.48079722,0.45798557,-0.01943702,-0.01827883,-0.01686697
344.6,0.35200021,0.34861488,0.34093405,0.09650543,0.07878485,0.06869656,0.48880577,0.4781826,0.45503919,-0.01432768,-0.02300414,-0.01844741
344.8,0.35663608,0.35508246,0.34373303,0.09668406,0.08234027,0.0711999,0.482274,0.47896771,0.45326941,-0.01801509,-0.01947134,-0.01943286
345,0.35356656,0.34983696,0.34421487,0.09596881,0.07543179,0.07353682,0.48427689,0.47571229,0.4523419,-0.0153775,-0.02238294,-0.02072205
345.2,0.35086689,0.34799219,0.34427454,0.09587177,0.07831075,0.07192075,0.48117942,0.47602557,0.45264916,-0.01587695,-0.01700648,-0.01902322
345.4,0.35524056,0.35297299,0.34262265,0.09683147,0.08186921,0.07065135,0.48306519,0.48124729,0.44990342,-0.01728869,-0.02554258,-0.01996048
345.6,0.35318068,0.34667433,0.34191431,0.09527078,0.07987472,0.07037974,0.48556817,0.47895561,0.45294325,-0.01644403,-0.01863023,-0.02116434
345.8,0.35890136,0.34819169,0.34231974,0.09364542,0.07890728,0.06891227,0.48348803,0.47770976,0.45149134,-0.01889289,-0.02234053,-0.01286252
346,0.3524873,0.3502251,0.33929844,0.09836438,0.07849517,0.07049465,0.48706192,0.47652321,0.45180814,-0.01639271,-0.01796969,-0.01889966
346.2,0.35376689,0.34780676,0.34397902,0.09731921,0.08070007,0.06676775,0.48487938,0.47942256,0.45236229,-0.01725054,-0.02308377,-0.01860549
346.4,0.3515825,0.3484161,0.34296371,0.09513226,0.07925859,0.06964404,0.4826169,0.47727351,0.45239382,-0.01532555,-0.0202569,-0.01983769
346.6,0.35105703,0.35089595,0.33977129,0.09415546,0.08057984,0.07102722,0.48316336,0.47843783,0.44977229,-0.01503683,-0.01706412,-0.01733284
346.8,0.34867028,0.34910924,0.33909543,0.09389153,0.07859894,0.07062179,0.48225457,0.47916632,0.45055925,-0.01555309,-0.02416714,-0.01769434
347,0.35021094,0.34422732,0.3385786,0.09754696,0.0793496,0.06882835,0.4795714,0.48009573,0.4533677,-0.01737574,-0.01792022,-0.01697423
347.2,0.3471959,0.34716261,0.33776976,0.09464576,0.07801553,0.07169593,0.48123884,0.47885804,0.45184742,-0.01324162,-0.02025836,-0.01825775
347.4,0.35139916,0.34680779,0.34277351,0.09355971,0.0791718,0.07159722,0.48135448,0.47324388,0.45187639,-0.01672933,-0.01914602,-0.01590978
347.6,0.34884522,0.34569133,0.34000953,0.09238991,0.07538619,0.06859137,0.48221308,0.47958879,0.44975387,-0.01164246,-0.0213457,-0.01675542
347.8,0.3520228,0.34365554,0.33973666,0.0953184,0.07780137,0.07055366,0.48034334,0.47581743,0.44844853,-0.01574362,-0.0177814,-0.01509918
348,0.34992436,0.34311868,0.33589675,0.09494021,0.07814017,0.06906432,0.48078746,0.47790759,0.44756352,-0.01771692,-0.02350052,-0.01694925
348.2,0.35001681,0.34736652,0.34012409,0.09219595,0.07706353,0.06987989,0.48214615,0.47473793,0.4490463,-0.01612509,-0.02166002,-0.01999511
348.4,0.34860698,0.34387488,0.34100779,0.09271195,0.07468912,0.07081139,0.48174644,0.47410922,0.4512205,-0.01876379,-0.01756587,-0.01975738
348.6,0.35191981,0.34383137,0.34079476,0.09304896,0.08047863,0.0711031,0.48431808,0.47175674,0.44974654,-0.01695729,-0.01979097,-0.01415612
348.8,0.34869859,0.34437657,0.3395824,0.09306922,0.07946846,0.06672788,0.48038912,0.47682159,0.44804143,-0.01745889,-0.02352776,-0.01801021
349,0.34820536,0.34452654,0.3373123,0.09358361,0.07712748,0.06901008,0.47751141,0.47298502,0.44681983,-0.01749146,-0.01895984,-0.01744898
349.2,0.34829638,0.3436252,0.33222349,0.09352156,0.0786924,0.06857318,0.4780736,0.47424571,0.44573479,-0.01945857,-0.01968255,-0.01283453
349.4,0.3527507,0.34370876,0.33671101,0.09282663,0.07878998,0.06616879,0.47605109,0.47467147,0.45184665,-0.01874769,-0.02322008,-0.02158262
349.6,0.35161839,0.34265972,0.33673509,0.08997377,0.08004966,0.06683099,0.48039359,0.47165518,0.44861214,-0.01880768,-0.02127936,-0.01438992
349.8,0.35098294,0.34556074,0.33999302,0.09243312,0.07668718,0.07018429,0.48255277,0.47371982,0.44942515,-0.01924274,-0.02262872,-0.01892726
350,0.34933434,0.34453023,0.3406768,0.09034904,0.07738033,0.06804121,0.47674233,0.47500293,0.44595282,-0.01422653,-0.02082052,-0.0177982
350.2,0.34866647,0.34240724,0.33568122,0.0956057,0.07743469,0.06956405,0.48046583,0.47504209,0.44683402,-0.01328123,-0.01926293,-0.017112
350.4,0.35099921,0.34276862,0.33473076,0.0939798,0.07401475,0.06442517,0.47724426,0.47615032,0.44756531,-0.01194278,-0.02398925,-0.01684059
350.6,0.34764419,0.34207607,0.33581956,0.09117135,0.07772073,0.06845987,0.47884095,0.47241037,0.44961571,-0.01929915,-0.02086421,-0.01547943
350.8,0.34604851,0.34474886,0.33707895,0.089367,0.07456764,0.06806278,0.47691196,0.47308938,0.44636248,-0.01464317,-0.02000799,-0.0158252
351,0.34474114,0.33880425,0.33476867,0.09024152,0.08164343,0.06854892,0.47842199,0.47032438,0.44820939,-0.02095113,-0.0188479,-0.02012227
351.2,0.34839389,0.34024001,0.33592244,0.0886701,0.07566902,0.07031441,0.47677988,0.47150754,0.44991719,-0.0165014,-0.01909491,-0.0212592
351.4,0.34534422,0.34085406,0.3348784,0.09320232,0.0735943,0.06946439,0.47436887,0.47205131,0.44816183,-0.01493493,-0.01677003,-0.01838712
351.6,0.34512249,0.34330578,0.33669771,0.09094181,0.07734266,0.06902361,0.4757058,0.4712867,0.44595372,-0.02034879,-0.02484458,-0.02270387
351.8,0.34199754,0.34066624,0.33384891,0.08918514,0.07540682,0.06908727,0.47473037,0.47582101,0.44280737,-0.01438374,-0.02160581,-0.02043287
352,0.34411809,0.34212894,0.33450396,0.09183809,0.07405695,0.06679166,0.47921402,0.46991401,0.44698553,-0.01435712,-0.02187186,-0.01761211
352.2,0.34246717,0.34252376,0.33297761,0.09164151,0.07846185,0.06727737,0.47677255,0.4720131,0.45056264,-0.01420934,-0.02116921,-0.01717584
352.4,0.34760342,0.34222455,0.33544178,0.0909889,0.07828185,0.06809962,0.48160601,0.47268097,0.44577675,-0.01522595,-0.01968183,-0.0179763
352.6,0.34410158,0.33791084,0.33453609,0.09307596,0.07552293,0.06433916,0.47535515,0.47594272,0.4480493,-0.0184322,-0.02005752,-0.01834358
352.8,0.340722,0.34156908,0.3343354,0.09450361,0.0757707,0.06932855,0.47745347,0.47369026,0.44861673,-0.01718772,-0.02002024,-0.01634432
353,0.34566394,0.33831156,0.3372217,0.09008762,0.0772393,0.06362874,0.47473562,0.47121188,0.446685,-0.0173075,-0.01869159,-0.01841323
353.2,0.34232256,0.34051121,0.33454622,0.09622898,0.07343992,0.06723464,0.47564847,0.47254949,0.44584214,-0.0176856,-0.02202477,-0.01886837
353.4,0.3400865,0.33980871,0.33635463,0.09115639,0.07642135,0.06791896,0.47720766,0.46797137,0.44224732,-0.01357729,-0.01676728,-0.0171497
353.6,0.34614358,0.34071935,0.3313392,0.09152785,0.07710531,0.06553966,0.4774496,0.46797888,0.4474312,-0.01495031,-0.02251246,-0.01577182
353.8,0.34079132,0.33799804,0.33200027,0.09169969,0.0755054,0.07026088,0.47248912,0.47518604,0.44675874,-0.0165923,-0.02199321,-0.01832248
354,0.34247849,0.33919157,0.33035894,0.09070339,0.07792368,0.06604886,0.47635049,0.47039829,0.44523792,-0.01953722,-0.02326503,-0.01771151
354.2,0.34560326,0.34000845,0.33228274,0.0901992,0.07495239,0.07070577,0.47435564,0.47126989,0.44605647,-0.01616419,-0.02025144,-0.02117346
354.4,0.3441352,0.33787126,0.33396925,0.08982649,0.0740678,0.06751442,0.47229302,0.46942221,0.44647126,-0.01525853,-0.02202993,-0.02252664
354.6,0.34501771,0.3346755,0.33206971,0.09702512,0.07571801,0.06758535,0.4750976,0.47091036,0.44375055,-0.01754231,-0.02146708,-0.01572333
354.8,0.34607706,0.3381278,0.32865156,0.09331426,0.07443431,0.06544876,0.47360933,0.46861252,0.44628816,-0.01863015,-0.02040034,-0.01406847
355,0.34179316,0.3387937,0.33146246,0.09348991,0.07697937,0.06767172,0.47353959,0.46916901,0.44555293,-0.01924739,-0.01863035,-0.01951577
355.2,0.33762131,0.33382613,0.33323272,0.09327063,0.07296636,0.06758577,0.47139055,0.47112648,0.4430397,-0.01565698,-0.02177947,-0.02054201
355.4,0.34327058,0.33486427,0.33220108,0.09194442,0.07686242,0.06460256,0.47735977,0.46892856,0.44400071,-0.01673246,-0.02076172,-0.01748176
355.6,0.33930699,0.33739878,0.33064826,0.09093693,0.07711586,0.06416011,0.46934766,0.47063785,0.44456087,-0.01869384,-0.02072569,-0.01803418
355.8,0.34356145,0.33498002,0.32996972,0.0921773,0.07746604,0.0641895,0.47178114,0.46303259,0.4439544,-0.01564044,-0.0223945,-0.01835479
356,0.34072093,0.34018911,0.33071382,0.0907726,0.07392647,0.06661451,0.47172171,0.47291629,0.44639658,-0.01893467,-0.02303301,-0.01783057
356.2,0.34223304,0.33768548,0.32710613,0.08847215,0.07508113,0.06698919,0.47238887,0.46831595,0.44725924,-0.01496494,-0.02507304,-0.01554345
356.4,0.33834562,0.33464552,0.33054049,0.08794394,0.07580658,0.06851214,0.47197563,0.46712195,0.44032978,-0.0140993,-0.01903134,-0.01601101
356.6,0.34152124,0.33448542,0.32846059,0.09180429,0.075286,0.06541449,0.4736104,0.47106408,0.44302981,-0.01731629,-0.02376207,-0.01552479
356.8,0.34057895,0.33696849,0.33001669,0.09154573,0.07484832,0.06306237,0.47087074,0.4678881,0.44752847,-0.01578668,-0.02515682,-0.01595928
357,0.340197,0.3345095,0.32936789,0.08895304,0.07548812,0.06857717,0.47074807,0.46816586,0.4406889,-0.01436738,-0.01693486,-0.02096947
357.2,0.33952729,0.33352537,0.33105923,0.08567914,0.07273611,0.06423426,0.47228664,0.47010325,0.44410484,-0.01700908,-0.02161612,-0.01826568
357.4,0.33669773,0.33024938,0.32987274,0.09014848,0.07348814,0.06518394,0.46965999,0.46554666,0.43862497,-0.01488656,-0.01886239,-0.01784416
357.6,0.33729402,0.33610488,0.3258477,0.09195461,0.07458296,0.0634805,0.47011227,0.46770059,0.44009821,-0.01924921,-0.02152603,-0.01740183
357.8,0.3383154,0.33638258,0.3294725,0.09274414,0.07389512,0.06708312,0.4762727,0.46608769,0.44142406,-0.01841492,-0.01629778,-0.01906304
358,0.34175763,0.33542837,0.32664968,0.0883421,0.07783422,0.0650962,0.47435797,0.46757232,0.44355487,-0.01676175,-0.01999491,-0.01618357
358.2,0.33435289,0.33326716,0.32923259,0.09202191,0.07429954,0.06674588,0.46911168,0.46342157,0.44140153,-0.01560006,-0.02328616,-0.01522268
358.4,0.34039036,0.33443911,0.3299159,0.08886334,0.07881066,0.06737548,0.47056443,0.4683327,0.437393,-0.01795754,-0.02265289,-0.0185553
358.6,0.33704404,0.33127994,0.32767429,0.08940091,0.07637873,0.06767452,0.47466958,0.46778344,0.440625,-0.01542387,-0.02165051,-0.01686527
358.8,0.33574901,0.33282209,0.32882209,0.09060886,0.0760332,0.06343037,0.47171653,0.46736066,0.44317858,-0.01509014,-0.01527657,-0.016118
359,0.33683739,0.33405126,0.32234027,0.08647999,0.07750031,0.06594277,0.4685508,0.46557366,0.44174885,-0.01360074,-0.02284252,-0.02167769
359.2,0.33184711,0.33266307,0.32721295,0.08927682,0.07529899,0.06553179,0.46997452,0.46281521,0.43986051,-0.01779104,-0.02419471,-0.01463278
359.4,0.33679864,0.33557637,0.32764228,0.08576896,0.07576361,0.06487429,0.4714132,0.46484213,0.44027047,-0.01372377,-0.01791762,-0.01553436
359.6,0.33753881,0.33651353,0.32526286,0.08862105,0.07616546,0.06652671,0.47009063,0.46486216,0.44093912,-0.01605931,-0.02271768,-0.01621236
359.8,0.33570156,0.33262766,0.32710673,0.08989641,0.06973567,0.06208909,0.46841485,0.463091,0.4429373,-0.01812298,-0.02013641,-0.01625369
360,0.33531365,0.33356763,0.32922287,0.08752367,0.07217368,0.06656134,0.46830321,0.46269916,0.43897252,-0.01669515,-0.0204271,-0.01719989
360.2,0.3373547,0.33287943,0.32637657,0.09011522,0.07474532,0.06509346,0.46977306,0.46454595,0.43899386,-0.01505426,-0.02019404,-0.0164154
360.4,0.33620522,0.33239199,0.33259733,0.08866688,0.07545998,0.06873352,0.46695012,0.47078847,0.43771659,-0.01758445,-0.02067511,-0.02155529
360.6,0.33541307,0.33403457,0.32843466,0.08542534,0.07396087,0.06303233,0.46672964,0.46323191,0.43836008,-0.01855061,-0.02531727,-0.01959173
360.8,0.33839873,0.33271224,0.32604446,0.0897862,0.07210651,0.0655756,0.46731377,0.46640657,0.44260221,-0.02049649,-0.02143883,-0.02131008
361,0.3333684,0.3306051,0.32373215,0.09062203,0.07189831,0.0651263,0.46577889,0.46082954,0.43831967,-0.01370627,-0.02137776,-0.01767926
361.2,0.33440129,0.3266436,0.32201488,0.0868555,0.07285335,0.06690365,0.46755779,0.46480136,0.43988423,-0.01760659,-0.02099892,-0.01927401
361.4,0.33354101,0.33025844,0.32754423,0.0844464,0.07717082,0.06712723,0.46460402,0.46547894,0.43884866,-0.0158431,-0.01766717,-0.01660462
361.6,0.33178279,0.3335485,0.3235298,0.0916408,0.07479855,0.06458491,0.47015292,0.46543823,0.4399371,-0.01665682,-0.02155452,-0.01654212
361.8,0.33392409,0.33067806,0.32287826,0.08763602,0.07006088,0.0642227,0.46610207,0.46172874,0.44294666,-0.01360015,-0.02209627,-0.02278329
362,0.33580569,0.32990868,0.32087292,0.09193435,0.07395747,0.06845641,0.46889711,0.46306102,0.43464791,-0.01825217,-0.02029409,-0.01955999
362.2,0.33256934,0.33164687,0.32761629,0.08832422,0.07521411,0.06554884,0.46885002,0.46383707,0.43467079,-0.01816378,-0.02011048,-0.01752098
362.4,0.3334829,0.32673145,0.33011504,0.08476767,0.07731542,0.06123865,0.46742881,0.4646837,0.44086622,-0.01591611,-0.02052163,-0.01393031
362.6,0.33334932,0.33221693,0.32789452,0.08665517,0.0762467,0.06515831,0.46523988,0.46202342,0.43923264,-0.01621396,-0.02190771,-0.01646687
362.8,0.33037487,0.33037205,0.3252473,0.08780691,0.07553437,0.06473547,0.4666335,0.46118151,0.43916171,-0.01386899,-0.02373996,-0.01815303
363,0.33353374,0.33073915,0.32746484,0.08963236,0.07137313,0.06715143,0.4668504,0.46162276,0.43562387,-0.01396987,-0.02394622,-0.01899935
363.2,0.33370296,0.3287055,0.32497926,0.08374241,0.07372126,0.06409943,0.46721012,0.46284049,0.44125621,-0.01538727,-0.01950811,-0.02242766
363.4,0.33151565,0.32639892,0.32289757,0.08865323,0.07438984,0.06646759,0.46693421,0.46240525,0.4390475,-0.01897312,-0.02094223,-0.01650678
363.6,0.33331028,0.33245398,0.32361718,0.08717981,0.0675061,0.06317961,0.46676737,0.46107875,0.43849723,-0.015822,-0.02227279,-0.01668771
363.8,0.33325092,0.33039601,0.32153864,0.08918562,0.07618704,0.06445551,0.46593797,0.46368508,0.43559032,-0.01829451,-0.01973551,-0.01757933
364,0.32981411,0.32805164,0.32378502,0.08942237,0.07110712,0.06451696,0.46898955,0.46195911,0.43658816,-0.01734385,-0.01798113,-0.01519103
364.2,0.3321983,0.32901711,0.32672264,0.08607027,0.06718585,0.06422335,0.46425885,0.46242564,0.43848549,-0.0137024,-0.02212717,-0.02096249
364.4,0.33078746,0.32731659,0.32211299,0.08594003,0.07114508,0.06200057,0.46904987,0.45996379,0.43493317,-0.01292488,-0.02142002,-0.01794057
364.6,0.33322028,0.32836927,0.32375659,0.08385858,0.06932565,0.0641886,0.4680028,0.46207492,0.43941181,-0.0139505,-0.01900416,-0.0179656
364.8,0.32960502,0.32840485,0.32416524,0.08687642,0.07198277,0.06623918,0.46594954,0.46315275,0.43773131,-0.01553327,-0.02264034,-0.01679541
365,0.32869772,0.33062215,0.32293315,0.08573195,0.07023635,0.06629968,0.4651174,0.46060418,0.43306731,-0.01796261,-0.02277186,-0.01809989
365.2,0.33167944,0.32720716,0.32033272,0.08637943,0.07492724,0.06201315,0.46603394,0.46032463,0.43533592,-0.01167006,-0.01956677,-0.01901589
365.4,0.33037589,0.32677157,0.32124324,0.08743503,0.07173767,0.06736022,0.46328897,0.46335911,0.43874805,-0.02051226,-0.02144395,-0.01825516
365.6,0.33000836,0.33194305,0.32656093,0.08637198,0.07241216,0.06358934,0.46798146,0.45581828,0.43679427,-0.01292003,-0.023014,-0.01604511
365.8,0.3277233,0.32204003,0.31867804,0.08425721,0.0705038,0.06552595,0.46211255,0.4607548,0.4338777,-0.0161829,-0.02323254,-0.01928027
366,0.33196179,0.32432796,0.32625701,0.08552959,0.07061264,0.06755817,0.46638894,0.4640712,0.4378203,-0.01863131,-0.02312576,-0.02043815
366.2,0.32759569,0.32631196,0.32322641,0.08222773,0.06960621,0.06208581,0.46579474,0.45642595,0.43408417,-0.01420132,-0.01762285,-0.01799117
366.4,0.32699827,0.3280216,0.3168859,0.08535066,0.07201054,0.06480527,0.46372551,0.45950191,0.43298404,-0.01711092,-0.01842516,-0.01639138
366.6,0.32880495,0.32927282,0.31836911,0.08872482,0.06986299,0.06515324,0.46354914,0.46153741,0.43379026,-0.01478193,-0.01872375,-0.01884355
366.8,0.33101515,0.32829351,0.31938757,0.08914145,0.07377389,0.05961627,0.46019155,0.45937167,0.43524669,-0.01334641,-0.02099737,-0.01758097
367,0.33163289,0.32803232,0.32188322,0.08533635,0.06934079,0.06213045,0.46822828,0.46028839,0.43545877,-0.01707453,-0.0168814,-0.01993875
367.2,0.32989023,0.32605405,0.31651415,0.08110508,0.0731869,0.06750608,0.463794,0.46065448,0.4349017,-0.02114314,-0.02055716,-0.01831628
367.4,0.32777659,0.3250835,0.31683578,0.08513811,0.06979188,0.06512839,0.46547628,0.45805525,0.43631833,-0.01713145,-0.02075638,-0.01952113
367.6,0.32894442,0.32689698,0.31970365,0.08510127,0.07343384,0.06365481,0.46451199,0.45960431,0.43434559,-0.0177458,-0.02037265,-0.01329298
367.8,0.32908884,0.32364769,0.32001306,0.08775839,0.07035735,0.06102437,0.46267557,0.46317362,0.4318478,-0.0156971,-0.02258273,-0.01569347
368,0.32988313,0.32380981,0.31888785,0.08399507,0.0713543,0.0630942,0.4618609,0.45866268,0.43236648,-0.01699993,-0.02123561,-0.02041851
368.2,0.33072189,0.32408131,0.32276459,0.08719548,0.07306942,0.06184799,0.46260947,0.46231227,0.435189,-0.01632467,-0.02229117,-0.0173458
368.4,0.32766268,0.32739038,0.32036837,0.08507827,0.07542368,0.06373126,0.46539742,0.45759134,0.43390333,-0.01730568,-0.02480971,-0.01413946
368.6,0.32661519,0.32521285,0.31866671,0.08515527,0.07126578,0.06338132,0.45927769,0.46051978,0.43394553,-0.01520589,-0.02064254,-0.01875164
368.8,0.32895438,0.32598079,0.31643619,0.08280918,0.06759074,0.06521768,0.46119195,0.46178596,0.43523895,-0.01590655,-0.01844387,-0.01408024
369,0.32308475,0.32210595,0.31841667,0.08822773,0.0686576,0.06211478,0.46139962,0.45907055,0.43636625,-0.01537526,-0.02269881,-0.01954953
369.2,0.32660798,0.32188625,0.31721504,0.08479973,0.0694662,0.06026566,0.46080232,0.45464294,0.43063049,-0.01604271,-0.0229788,-0.01968111
369.4,0.32548366,0.31850804,0.3195317,0.08601459,0.07393005,0.0616622,0.46355576,0.45518135,0.42960672,-0.01600224,-0.0203255,-0.0120637
369.6,0.32492588,0.32629807,0.31729485,0.08663931,0.07281383,0.06357694,0.46324814,0.45826464,0.42934625,-0.01963276,-0.02305626,-0.01599361
369.8,0.32533423,0.32362999,0.31938912,0.0842044,0.0699388,0.06069011,0.46255577,0.45594232,0.4288197,-0.01999581,-0.01902877,-0.02095206
370,0.32515833,0.32319326,0.31693412,0.08823725,0.07222572,0.06475979,0.46353662,0.45553081,0.43142449,-0.01937566,-0.01877557,-0.01806544
370.2,0.32621995,0.32523728,0.31463553,0.08721521,0.07122871,0.06412143,0.46040273,0.45619188,0.43443208,-0.01733432,-0.02354639,-0.01737992
370.4,0.32608572,0.32301445,0.3213066,0.08458551,0.07125786,0.05953276,0.46284521,0.45507173,0.43264757,-0.01690469,-0.01975109,-0.01849575
370.6,0.32451365,0.32060088,0.31394781,0.08902493,0.07204333,0.06083721,0.46272636,0.45617406,0.43305485,-0.01615987,-0.01804464,-0.01828466
370.8,0.3249099,0.31861759,0.31484528,0.08688679,0.0691857,0.06217885,0.4611336,0.45663236,0.43294339,-0.01588014,-0.02390533,-0.02036656
371,0.32768039,0.32339979,0.31609739,0.0840545,0.06998828,0.05896539,0.46019775,0.4601423,0.43101244,-0.01542375,-0.02110769,-0.01787491
371.2,0.32267926,0.31937612,0.32224377,0.08175501,0.06625864,0.06226766,0.46256501,0.45697586,0.4306392,-0.01572624,-0.01990064,-0.0163088
371.4,0.32431785,0.32228226,0.31719323,0.08261188,0.07622996,0.06092805,0.46208412,0.45772384,0.43423544,-0.01397703,-0.02011793,-0.01784848
371.6,0.3258535,0.32639141,0.31823923,0.084142,0.06654796,0.06171406,0.46524865,0.4536243,0.429825,-0.01432425,-0.02579944,-0.01765065
371.8,0.32568905,0.31798692,0.31907667,0.08209964,0.06703904,0.05907482,0.46456015,0.45956277,0.42892515,-0.01530576,-0.01974105,-0.01958932
372,0.32284293,0.31902857,0.31117769,0.08610263,0.07027742,0.0632425,0.46035886,0.45244365,0.43221628,-0.01782695,-0.01898249,-0.01913904
372.2,0.3267375,0.32038803,0.31833471,0.08787366,0.07031044,0.06655747,0.46274007,0.45662944,0.43181937,-0.01644567,-0.01835479,-0.01400872
372.4,0.32351301,0.32496483,0.31766088,0.08285334,0.06997892,0.05870521,0.46191663,0.4568864,0.43233572,-0.01702849,-0.02287026,-0.01656727
372.6,0.32108555,0.31915189,0.31617554,0.08239784,0.07170412,0.06249654,0.45789981,0.45403503,0.42699533,-0.0157514,-0.01923262,-0.01921476
372.8,0.32453994,0.32131876,0.31481274,0.08265313,0.06864306,0.0608601,0.45383674,0.45979612,0.42936044,-0.01835755,-0.02188112,-0.02146731
373,0.32644186,0.32479794,0.31679358,0.07992676,0.06814447,0.06041831,0.46188987,0.45510172,0.43033462,-0.01715744,-0.02051269,-0.01824687
373.2,0.32374737,0.3212452,0.31532844,0.08410403,0.06629791,0.05969221,0.45937455,0.4560635,0.42907368,-0.01968056,-0.02466106,-0.02082743
373.4,0.32329235,0.32051916,0.31504466,0.08507421,0.0682573,0.05817509,0.45763999,0.45053058,0.43185954,-0.01738382,-0.01782342,-0.01432566
373.6,0.32284466,0.31860633,0.31322117,0.08504209,0.07021865,0.05967057,0.4635821,0.45474343,0.42970859,-0.01918936,-0.0168158,-0.014724
373.8,0.32159112,0.3197347,0.31154396,0.08523681,0.07216408,0.06402582,0.463359,0.45383428,0.43165748,-0.01374436,-0.01809945,-0.01540153
374,0.32398365,0.31582982,0.31445123,0.08306375,0.07041648,0.06747538,0.46026099,0.45629166,0.42825912,-0.01766307,-0.02504479,-0.0192645
374.2,0.32039372,0.32218046,0.31579186,0.08685258,0.06824526,0.06498355,0.45939976,0.45386432,0.43034862,-0.0173274,-0.02045476,-0.0191464
374.4,0.3206918,0.31599248,0.31459393,0.08164557,0.06676879,0.06374306,0.459485,0.45585613,0.42665516,-0.01659674,-0.02187168,-0.01875524
374.6,0.32175872,0.31917639,0.31122084,0.0790644,0.06378844,0.05949134,0.45733094,0.45117097,0.42808389,-0.02101762,-0.01986574,-0.02023952
374.8,0.32341222,0.3193608,0.31229772,0.08433315,0.07080885,0.06177014,0.46052975,0.44998537,0.42922061,-0.01952044,-0.01555001,-0.01521407
375,0.32107995,0.32012392,0.31569822,0.08353993,0.06891062,0.06412417,0.45913887,0.45486282,0.43232458,-0.01493258,-0.02162438,-0.01377071
375.2,0.32025985,0.31821019,0.31296291,0.08705017,0.06763759,0.06114048,0.4594149,0.45447485,0.42539214,-0.01786122,-0.02207234,-0.02136613
375.4,0.32028947,0.31553532,0.31299736,0.08317378,0.06436374,0.06374276,0.45797569,0.45303057,0.4264447,-0.01439527,-0.02625888,-0.01822571
375.6,0.32038919,0.31716133,0.30936881,0.08482107,0.07199671,0.06563413,0.45909214,0.45298545,0.42935013,-0.01866696,-0.02219232,-0.01531966
375.8,0.32142887,0.31232203,0.31534983,0.08080366,0.06919035,0.06154597,0.45441908,0.45592527,0.42950069,-0.01536945,-0.02100598,-0.01986422
376,0.319791,0.31352324,0.31037642,0.08288416,0.06522718,0.06166458,0.45875621,0.45348506,0.42665558,-0.01593677,-0.02150863,-0.01599889
376.2,0.31665961,0.31403161,0.30661233,0.0807431,0.06745278,0.05993438,0.4580651,0.45249437,0.42419003,-0.01389185,-0.02037161,-0.0204341
376.4,0.32464085,0.31713826,0.31025751,0.08547935,0.07073494,0.06473088,0.45900083,0.44867401,0.4279648,-0.01709307,-0.02097805,-0.01630546
376.6,0.322794,0.31722594,0.31184907,0.08442106,0.06359717,0.05788547,0.45635349,0.45095919,0.42895781,-0.01489962,-0.02003359,-0.01527344
376.8,0.3214995,0.31796683,0.30939753,0.08603802,0.06865802,0.06216455,0.45596946,0.45045857,0.42840366,-0.01573194,-0.0155279,-0.01826523
