PDZ,PDZ_WT,PDZ_WT,PDZ_WT,Homolog_09,Homolog_09,Homolog_09,Homolog_11,Homolog_11,Homolog_11,Homolog_36,Homolog_36,Homolog_36
350,-0.01573896,-0.01846231,-0.01064473,-0.00032251,0.00310956,0.00945719,-0.00827473,-0.00256129,0.00328181,-0.00762674,-0.00267034,-0.00797033
350.2,-0.01556605,-0.01808844,-0.01785755,0.00555892,0.00300906,0.00902562,-0.00552013,-0.00757604,0.00368068,-0.00591487,-0.00247851,-0.00744308
350.4,-0.01687974,-0.0137201,-0.01313078,0.00132833,0.00413824,0.01082571,-0.00510653,-0.00151854,0.00750882,-0.00587464,0.00188423,-0.00404169
350.6,-0.01771441,-0.01661859,-0.01665082,0.00283058,0.00727044,0.0082729,-0.00538301,-0.00286393,-0.00020918,-0.0038603,0.00110042,-0.00881694
350.8,-0.01309121,-0.01718275,-0.01484152,-0.00334565,0.00503818,0.0085441,-0.00773048,-0.00484034,0.00036508,-0.00747273,0.00063894,-0.00418894
351,-0.01957768,-0.01791377,-0.01599913,0.00406043,0.00214435,0.00625993,-0.01123392,-0.00746467,0.0027023,-0.00827626,0.00001282,-0.00731258
351.2,-0.01680484,-0.01408128,-0.01312333,0.00175084,0.00365682,0.00573938,-0.0074512,-0.00371154,0.00536105,-0.00793711,-0.00303188,-0.00398938
351.4,-0.01538464,-0.01819251,-0.01640152,0.00325917,0.00283263,0.00955789,-0.00553709,-0.00929346,0.00192622,-0.00740811,-0.00322717,-0.0068752
351.6,-0.01625213,-0.01478372,-0.01843151,-0.00156964,0.00596143,0.01012172,-0.01058602,-0.00348025,0.00031791,-0.00728038,-0.00138762,-0.00288574
351.8,-0.01517391,-0.0183046,-0.00870457,-0.00071274,0.00051544,0.01123192,-0.00850543,-0.00645908,0.00341896,-0.00376308,0.00269574,-0.0082622
352,-0.01610616,-0.01695932,-0.02062773,-0.00168969,0.00801919,0.00858297,-0.00683021,-0.00587194,-0.00087455,-0.00848764,-0.00139111,-0.00815801
352.2,-0.01774236,-0.01108066,-0.01751896,-0.00417315,0.00125472,0.00972806,-0.0062423,-0.00772267,0.00291711,-0.01074952,-0.00202718,-0.00677271
352.4,-0.01718342,-0.01728896,-0.0143845,-0.00001814,0.0033531,0.01238383,-0.00952839,-0.00344094,0.00202522,-0.00721982,0.00124926,-0.00605504
352.6,-0.01287371,-0.01473526,-0.00968029,0.00467662,0.00711269,0.00727137,-0.00927757,-0.00744625,-0.00011453,-0.0109396,-0.00232732,-0.00611384
352.8,-0.01974058,-0.01560602,-0.01274829,-0.00201519,0.00496785,0.00862216,-0.00732996,-0.00560444,0.00541658,-0.00355661,-0.00049272,-0.00364609
353,-0.02295095,-0.01973844,-0.01477941,-0.00019802,0.00584604,0.01165547,-0.00542828,-0.00893255,-0.00063714,-0.00467476,-0.0020909,-0.00481059
353.2,-0.01119205,-0.01590214,-0.01907864,0.00449209,0.00555877,0.00814812,-0.0065847,-0.00715791,0.002742,-0.00560743,-0.00180828,-0.00367828
353.4,-0.01594382,-0.0175016,-0.01458287,0.00010784,0.00724698,0.00950752,-0.00533216,-0.00309478,0.00553939,-0.00510615,0.0011507,-0.00519578
353.6,-0.01757848,-0.01397178,-0.01200717,0.00160693,0.00699346,0.00749736,-0.01272523,-0.00329553,0.00164765,-0.00051534,-0.00072509,-0.00569312
353.8,-0.01648876,-0.0198924,-0.01266732,0.00059919,0.00654058,0.00778075,-0.004579,-0.00390648,0.00364539,-0.00816283,-0.00504714,-0.00505732
354,-0.01839384,-0.01911277,-0.01424732,0.00254379,0.0018252,0.00967096,-0.00739365,-0.00601714,0.00352428,-0.00412107,-0.00100189,-0.00697003
354.2,-0.01694783,-0.01454429,-0.01725944,-0.00143494,0.00393422,0.00680979,-0.00763636,-0.00321817,0.00247527,-0.0073672,-0.00401023,-0.00881655
354.4,-0.0131658,-0.01720921,-0.01324462,-0.00150956,0.00735329,0.00710426,-0.01015689,-0.00697806,-0.00130871,-0.00369737,-0.00035745,-0.00916456
354.6,-0.01643678,-0.01748587,-0.01043718,-0.0013289,-0.00064518,0.01089122,-0.00872146,-0.007923,0.00369814,-0.00587535,0.00217274,-0.00796823
354.8,-0.01944852,-0.01900531,-0.01563337,-0.00026684,0.00306342,0.01074369,-0.0069974,-0.00604053,0.00638441,-0.00637472,-0.00334555,-0.00354399
355,-0.01685148,-0.01845241,-0.00860714,-0.00009911,0.00619204,0.01004304,-0.0053471,-0.00666692,0.00499899,-0.00648093,-0.00019341,-0.00593947
355.2,-0.01473856,-0.01379366,-0.01326364,-0.00079279,0.00271122,0.01100691,-0.00953843,-0.00294169,0.0036259,-0.00910616,0.00203753,-0.00342522
355.4,-0.01681587,-0.01628471,-0.01413595,0.00032799,0.00353513,0.00895845,-0.0087603,0.0009057,0.00374845,-0.00441277,-0.00062221,-0.00387512
355.6,-0.01782757,-0.01905678,-0.0144956,0.00085045,0.00498943,0.00926469,-0.00784951,-0.00400742,0.00151933,-0.00427199,-0.00245219,-0.00520097
355.8,-0.01773602,-0.01449702,-0.01640409,0.0006416,0.00325002,0.00516342,-0.00622534,-0.00443586,0.00547171,-0.00565139,-0.00535503,-0.00079395
356,-0.01576355,-0.01529164,-0.01373833,0.00106181,0.00379257,0.00858562,-0.00748389,-0.00468667,0.00483767,-0.00071347,-0.00342884,-0.00803493
356.2,-0.01989707,-0.01620314,-0.01328426,0.00000249,0.00762386,0.01026116,-0.00501316,-0.00427472,0.00212753,-0.00780931,-0.00241541,-0.00206132
356.4,-0.01418656,-0.0118042,-0.01324033,0.00104092,0.0041445,0.00654768,-0.0074304,-0.00353309,0.00533253,-0.00463119,0.00193525,-0.00187273
356.6,-0.02009812,-0.01488809,-0.01487076,0.00295023,0.00402681,0.00657855,-0.00965323,-0.00761186,0.0057574,-0.00732941,-0.00145757,-0.00732104
356.8,-0.01611379,-0.01802672,-0.01234662,0.00433199,0.00448514,0.00728662,-0.0057696,-0.0037406,0.0016588,-0.00791949,-0.00074193,-0.00896068
357,-0.01994541,-0.0193255,-0.0107963,0.00124647,-0.00024094,0.00814332,-0.00645574,-0.00403532,0.00320131,-0.0018912,-0.00019186,-0.00418745
357.2,-0.01887038,-0.01966769,-0.0154097,-0.00053035,0.00366951,0.00700565,-0.00922244,-0.00380164,0.00348798,-0.0099167,-0.00058409,-0.00528629
357.4,-0.02203685,-0.01625354,-0.01766046,0.00215439,-0.00011216,0.00896897,-0.00854056,-0.00609495,0.00738573,-0.00768942,-0.00472891,-0.00505642
357.6,-0.01619995,-0.02069316,-0.01063781,0.00045811,0.00535987,0.01335873,-0.00910535,-0.00671004,-0.00002089,-0.00453377,-0.00467053,-0.00775708
357.8,-0.01778015,-0.01435826,-0.01194798,-0.0001301,0.00300862,0.00690417,-0.00645714,-0.0077426,0.00277546,-0.00459183,-0.00295394,-0.00239138
358,-0.01654321,-0.01558746,-0.01507562,0.00371064,0.00049971,0.00633918,-0.00907811,-0.01162972,0.00111336,-0.00749296,0.00037945,-0.00569747
358.2,-0.01244128,-0.01585774,-0.0144402,0.00164582,0.00198431,0.00645618,-0.00659996,-0.00683208,0.00250855,-0.0087393,0.00018216,-0.00478266
358.4,-0.02034905,-0.01492671,-0.01291274,0.00006012,0.00326039,0.00340264,-0.00810664,-0.00407966,0.00209308,-0.00377724,-0.00089115,-0.0075155
358.6,-0.0156559,-0.01571099,-0.01067137,-0.00172781,-0.0009199,0.00967501,-0.00707015,-0.00929322,0.00409574,-0.00379068,-0.00222888,-0.00574873
358.8,-0.01798764,-0.01542945,-0.01206001,-0.00024937,0.00654803,0.00886984,-0.00748696,-0.0046929,0.00174818,-0.00511956,-0.00005242,-0.00371601
359,-0.01834267,-0.01335863,-0.01682957,-0.0016499,0.00017912,0.00771932,-0.00684976,-0.00214445,0.00498096,-0.00982109,-0.00269192,-0.00671969
359.2,-0.0146231,-0.01787982,-0.0144425,-0.00126477,0.00379149,0.01082485,-0.00954791,-0.00962438,0.00019798,-0.00927088,-0.0005261,-0.00986327
359.4,-0.01739868,-0.01995514,-0.01235005,0.00058083,0.00515739,0.0077522,-0.00725352,-0.00680961,0.00577861,-0.00644478,-0.00118407,-0.0055411
359.6,-0.02071398,-0.01915009,-0.01127195,0.00055434,0.00513498,0.00706937,-0.01137971,-0.00170263,0.00460112,-0.00711653,-0.003946,-0.00415708
359.8,-0.01816857,-0.01641626,-0.01177081,-0.00173049,0.00413714,0.00913434,-0.00300088,-0.0051394,0.00150702,-0.00289986,-0.00209832,-0.00502826
360,-0.01803049,-0.01778064,-0.0106751,-0.000356,0.00701512,0.01096542,-0.00800621,-0.00642072,0.00287757,-0.00518328,-0.00335231,-0.00682087
360.2,-0.01789757,-0.01578573,-0.007086,0.00023283,0.00683789,0.00898366,-0.01034652,-0.00245651,0.00419823,-0.00533346,0.00105888,-0.00561811
360.4,-0.0191924,-0.01811961,-0.00976234,-0.00093176,0.00503038,0.00760441,-0.00696989,-0.00479471,0.00153363,-0.00618389,-0.0043168,-0.00499256
360.6,-0.01756033,-0.01876218,-0.01495963,-0.00031541,0.00014467,0.00505023,-0.0029337,-0.00432902,0.00311718,-0.00749159,-0.00382867,-0.00711052
360.8,-0.01374084,-0.01986043,-0.01193383,-0.00401004,0.00264345,0.00786968,-0.0116372,-0.00677543,0.00222677,-0.00776065,-0.00262704,-0.00523926
361,-0.01842731,-0.01669891,-0.01138788,0.00060598,0.00018637,0.00518228,-0.00933402,-0.00449734,0.00489396,-0.0084132,-0.00426235,-0.00495587
361.2,-0.01878807,-0.01657397,-0.01360213,-0.00024597,0.00490553,0.00581013,-0.00820788,-0.00152027,0.00148222,-0.00968704,-0.00565648,-0.00632392
361.4,-0.01747045,-0.01935051,-0.01496672,-0.00204574,0.00813375,0.00563218,-0.00938814,-0.00823071,-0.00020414,-0.00462508,0.00086275,-0.00452269
361.6,-0.0165973,-0.01424194,-0.01226529,-0.00110652,0.00304086,0.00686364,-0.01136493,-0.00580444,0.00188139,-0.00563991,-0.00075662,-0.00707592
361.8,-0.01858982,-0.01824192,-0.01295494,0.00253959,0.00378005,0.00313185,-0.00782331,-0.00691774,0.00326485,-0.0045434,-0.00321966,-0.00795065
362,-0.0170092,-0.0145847,-0.01588088,-0.00060587,0.00038336,0.00657024,-0.01244422,-0.00444858,0.00311649,-0.00680718,-0.00234386,-0.00750415
362.2,-0.01693502,-0.01635633,-0.01422691,0.00197916,0.00116665,0.00905751,-0.00748768,-0.00699531,0.00509256,-0.0044277,0.00083173,-0.00914375
362.4,-0.01876366,-0.01756994,-0.01579958,-0.00009127,0.00202249,0.00827642,-0.00477978,-0.00728711,0.00317315,-0.0088982,-0.00285104,-0.00608908
362.6,-0.0180994,-0.01560626,-0.01260629,-0.00065012,0.0014006,0.00504185,-0.00481858,-0.00623392,0.00090894,-0.00766605,-0.00339278,-0.00454996
362.8,-0.01866978,-0.01795397,-0.01640695,-0.00169678,0.00388627,0.00509299,-0.00808104,-0.00282898,0.00273303,-0.01096231,-0.00532305,-0.00506978
363,-0.01362568,-0.02054457,-0.01176902,0.00103499,0.0017402,0.0083829,-0.00635438,-0.00417285,0.00417555,-0.00381565,-0.00429141,-0.01048921
363.2,-0.01942879,-0.01698987,-0.01484009,0.00216542,0.00089489,0.00791021,-0.00829863,-0.00648754,0.00335092,-0.00829563,0.00068042,-0.00414066
363.4,-0.02046394,-0.01547177,-0.01664665,0.00268413,0.00437896,0.00779839,-0.00911652,-0.00483196,0.00642246,-0.00437367,-0.0059818,-0.00853522
363.6,-0.01878855,-0.01649291,-0.01328411,-0.00015311,0.00171639,0.00605072,-0.00682675,-0.00825363,0.00279251,-0.0071275,-0.00379619,-0.00635658
363.8,-0.0185799,-0.01781602,-0.01398661,0.00362919,0.00546844,0.01129039,-0.00827905,-0.00806524,0.00446615,-0.00580314,-0.00187298,-0.00660024
364,-0.02047685,-0.01639003,-0.01087137,0.00096179,0.00282593,0.00808175,-0.00787421,-0.00018354,0.00300131,-0.00546149,0.00214643,-0.00803067
364.2,-0.01451975,-0.01456601,-0.01459538,0.00027476,0.00210295,0.00784968,-0.01114305,-0.00617324,0.00698176,-0.00766647,-0.00276675,-0.00846366
364.4,-0.01907071,-0.01497192,-0.01261764,0.00121562,0.00134678,0.00690653,-0.01022082,-0.0064347,0.00322619,-0.00547707,-0.00026157,-0.00468944
364.6,-0.01696962,-0.01322428,-0.0142588,-0.00249516,0.0046895,0.00810979,-0.00394573,-0.00598373,0.00586835,-0.00854266,-0.00404447,-0.00579609
364.8,-0.01595244,-0.01676864,-0.01030757,0.00126032,0.0045443,0.01215615,-0.00980397,-0.00397184,0.005332,-0.00790316,-0.00247964,-0.00460355
365,-0.01882854,-0.0188788,-0.01504567,-0.00011946,0.00507356,0.00725772,-0.00841587,-0.00688185,-0.0004276,-0.00711638,-0.00150162,-0.00223248
365.2,-0.01764729,-0.01809035,-0.01371428,0.0023217,0.0026163,0.00514816,-0.00962805,-0.00599199,0.00376133,-0.004457,-0.00130835,-0.00765918
365.4,-0.01899114,-0.01762829,-0.01454561,-0.00150739,0.00826336,0.00775863,-0.0077646,-0.00812071,0.00140864,-0.00781268,0.00099695,-0.00899906
365.6,-0.02159637,-0.01922796,-0.01110333,0.00174831,0.00109841,0.00448914,-0.0034683,-0.00573399,0.00032646,-0.00768554,-0.00393915,-0.0054384
365.8,-0.01229957,-0.01763717,-0.00884172,-0.00273575,-0.00271054,0.00864197,-0.00707214,-0.00426396,-0.00218644,-0.00757095,-0.00015223,-0.0039797
366,-0.01754781,-0.0198359,-0.01100101,0.0033832,0.00511454,0.010599,-0.00418206,-0.00761326,0.00092924,-0.00895024,-0.00339248,-0.00697948
366.2,-0.01740619,-0.01380054,-0.00772032,-0.00166457,0.00648276,0.01003923,-0.01047712,-0.00210189,0.00048596,-0.0104844,-0.00282895,-0.00256808
366.4,-0.01379314,-0.01571245,-0.01388245,0.00289769,0.00121359,0.00918858,-0.00594681,-0.00268959,0.00136924,-0.00945372,-0.00364232,-0.00449569
366.6,-0.01960543,-0.01877935,-0.01189404,0.00033028,0.00120188,0.00851305,-0.00789659,-0.00685158,0.00281009,-0.00982678,0.00002465,-0.0064878
366.8,-0.01749071,-0.01111702,-0.01468509,-0.00058515,0.00435062,0.00983219,-0.01163139,-0.00768425,0.00127861,-0.00750071,0.00047112,-0.00357737
367,-0.01992062,-0.01587788,-0.01305183,-0.0053943,0.00538994,0.00835447,-0.01294362,-0.00738829,0.00395117,-0.00503487,0.00023008,-0.00607715
367.2,-0.01768514,-0.01458217,-0.00840574,-0.00118451,0.00239993,0.00558896,-0.00616037,-0.00576567,0.00169135,-0.00579199,-0.00331446,-0.0096104
367.4,-0.0170812,-0.01534469,-0.0139873,-0.00035058,0.00401453,0.00643145,-0.00539818,-0.0086559,0.0041349,-0.0064562,-0.00171321,-0.00718178
367.6,-0.01449948,-0.01495502,-0.00842714,-0.00074731,-0.00099819,0.00787623,-0.00876423,-0.00897341,0.00185326,-0.0093174,-0.00455632,-0.00588353
367.8,-0.0213891,-0.01822943,-0.01207229,-0.00066413,0.00280802,0.00370644,-0.00896036,-0.00420921,0.00068242,-0.0083217,-0.00133162,-0.00551604
368,-0.01553976,-0.01759143,-0.01145493,0.0010073,0.00421484,0.00399844,-0.0067566,-0.00289991,0.00269962,-0.00665659,0.00068671,-0.01058663
368.2,-0.02105436,-0.01495878,-0.01590818,0.00109576,0.00205816,0.007802,-0.00500315,-0.00829374,0.00072444,-0.00518167,-0.00029298,-0.00361253
368.4,-0.01696414,-0.0167237,-0.00953677,-0.00325389,0.007565,0.0080414,-0.00756785,-0.00437488,0.00322467,-0.00694797,-0.00163635,-0.00859867
368.6,-0.02065149,-0.01557667,-0.0124061,0.00321941,0.00860016,0.00827016,-0.00473379,-0.00215679,-0.00115698,-0.00626397,0.00100419,-0.00561069
368.8,-0.01914206,-0.01577331,-0.0125716,0.00420882,0.00571011,0.00628196,-0.00722017,-0.00375008,0.00102198,-0.00785059,-0.00289103,-0.00460489
369,-0.01827612,-0.0171854,-0.01262646,0.00000505,0.00232438,0.0087082,-0.00987893,-0.00608941,0.00427387,-0.00724727,-0.00484961,-0.00931363
369.2,-0.01486325,-0.0161757,-0.01160845,0.00127168,0.00221024,0.00542219,-0.00627442,-0.00516599,0.00345862,-0.00396145,-0.00389284,-0.00587861
369.4,-0.01552799,-0.01759542,-0.01507085,-0.00101535,0.00628949,0.00587537,-0.00864457,-0.00440036,-0.00003299,-0.00917256,-0.002875,-0.00614022
369.6,-0.02234453,-0.01801295,-0.0128079,0.00012316,0.00276796,0.00816672,-0.00729751,-0.00987258,0.0015356,-0.008326,-0.00282952,-0.00761773
369.8,-0.01930609,-0.01555289,-0.01728689,0.0008638,0.0038595,0.00633805,-0.00356185,-0.00470101,0.00443611,-0.01055017,-0.00554371,-0.0065418
370,-0.02049008,-0.01644237,-0.01053085,0.00034387,0.00115554,0.00977187,-0.00550657,-0.0050263,0.00399754,-0.00640592,-0.00246527,-0.00774793
370.2,-0.01525968,-0.01590712,-0.01370349,-0.00056623,0.00300841,0.01063229,-0.00754132,-0.00645723,0.00089449,-0.00734234,0.00127459,-0.00714545
370.4,-0.01505202,-0.01560069,-0.01175022,-0.0017734,0.0059108,0.00365107,-0.01156401,-0.00670784,0.0017924,-0.00901088,-0.00405568,-0.01003541
370.6,-0.01618534,-0.01905895,-0.0108298,-0.00060763,0.0018136,0.0066234,-0.00891789,-0.00797956,0.00221798,-0.00740418,-0.00277322,-0.01004137
370.8,-0.01782247,-0.01555074,-0.01332843,0.00035973,-0.00001322,0.00930061,-0.00992366,-0.00866761,0.0007875,-0.00630245,-0.00604787,-0.00788583
371,-0.02108604,-0.02198801,-0.00786104,-0.00215037,0.00658498,0.006792,-0.01151343,-0.00231879,0.00085593,-0.00539899,-0.00150093,-0.00587074
371.2,-0.01966724,-0.01352746,-0.01180142,-0.00200613,-0.00012698,0.00871818,-0.0121127,-0.00631707,0.00046689,-0.00694549,0.00018436,-0.00696947
371.4,-0.01557022,-0.0156268,-0.01335364,-0.00272845,0.00118004,0.00463553,-0.00216966,-0.00816142,0.00262806,-0.00752551,-0.00506881,-0.00513495
371.6,-0.01696446,-0.01959447,-0.01307323,-0.00062148,0.00578977,0.00931369,-0.01226123,-0.0106112,0.00340733,-0.01157272,-0.0041483,-0.00479536
371.8,-0.01717859,-0.01839335,-0.00971785,-0.00149255,0.00119169,0.00752561,-0.00844287,-0.00540345,0.00367323,-0.00443301,-0.00076693,-0.00747631
372,-0.01828384,-0.01335467,-0.0143209,-0.00116064,-0.00090753,0.0037985,-0.01075559,-0.00644626,0.00237722,-0.00539375,-0.00327643,-0.00590317
372.2,-0.01857859,-0.01277746,-0.01066529,-0.0050913,0.00010042,0.00945579,-0.00331264,-0.00228473,0.00335265,-0.00511128,0.00109354,-0.00547276
372.4,-0.01191667,-0.01551721,-0.01145592,-0.00350978,0.00401674,0.00599788,-0.01064178,-0.00612607,0.00218958,-0.00436405,-0.00223282,-0.00579207
372.6,-0.02036732,-0.01227716,-0.01254802,-0.00166784,0.00600759,0.0083939,-0.00784483,-0.00319531,-0.00109467,-0.0097822,-0.0030488,-0.00587462
372.8,-0.02154574,-0.01790322,-0.01310825,0.00120865,0.00638096,0.01098894,-0.01014306,-0.00595351,0.00017164,-0.00883413,-0.00118044,-0.00659887
373,-0.0142056,-0.01865453,-0.01128956,0.00091471,0.00593061,0.00649141,-0.00933095,-0.00915857,0.00494492,-0.00679848,-0.00417593,-0.00678633
373.2,-0.01499805,-0.01868806,-0.01255905,-0.00705381,-0.0003175,0.00583972,-0.00719684,-0.01105209,-0.00000459,-0.00577688,0.00217641,-0.00568323
373.4,-0.01898453,-0.01308952,-0.01269268,0.00311671,0.0030833,0.00296714,-0.01042702,-0.00714912,0.00118876,-0.00848091,-0.00120207,-0.01117541
373.6,-0.01993632,-0.01615129,-0.01458686,0.00144438,0.00138695,0.00631718,-0.008666,-0.00117244,0.00126368,-0.00531176,-0.00479924,-0.00714226
373.8,-0.02287939,-0.01828367,-0.00885945,-0.00137107,0.00472004,0.01010926,-0.01002451,-0.00740354,0.00285301,-0.00318748,-0.00406551,-0.00518776
374,-0.02111193,-0.01448576,-0.01144084,-0.00365962,0.00697534,0.00766729,-0.00472023,-0.00556879,0.00592095,-0.00821898,-0.00358057,-0.00443028
374.2,-0.01786995,-0.01788063,-0.01239928,0.00266065,0.00333704,0.00681193,-0.00986119,-0.00599133,0.00029943,-0.00528082,-0.00193166,-0.00762372
374.4,-0.01986092,-0.01840062,-0.01221412,-0.00239302,0.00431637,0.0059676,-0.01228272,-0.00525527,0.0035365,-0.01018965,-0.00024378,-0.00552063
374.6,-0.01889843,-0.01554237,-0.01067677,0.00088738,0.00276826,0.00712861,-0.01291647,-0.00748207,0.00372249,-0.01001886,-0.00273016,-0.0061764
374.8,-0.01562688,-0.0179222,-0.00951278,0.0028723,0.0027606,0.00929584,-0.0111969,-0.0089006,0.00020481,-0.00881902,0.00035113,-0.00687297
375,-0.01532486,-0.01405204,-0.01247537,-0.00117089,0.00250156,0.00529803,-0.00828051,-0.00344898,0.00148198,-0.01098818,0.00340239,-0.00460888
375.2,-0.02006814,-0.01560158,-0.01443719,-0.00320761,0.00369604,0.00638585,-0.00925734,-0.0079233,0.00097812,-0.00894693,-0.00456163,-0.00811387
375.4,-0.01443857,-0.02106876,-0.01115625,0.00319309,0.00397773,0.00718336,-0.00675999,-0.00720178,0.00257045,-0.00978092,0.00096184,-0.00853534
375.6,-0.01736534,-0.0134076,-0.00896111,0.00232728,0.0021608,0.00555353,-0.01204862,-0.0007958,0.00202859,-0.00536704,-0.00011283,-0.00425921
375.8,-0.02254489,-0.01809708,-0.01274105,-0.00220992,-0.00011562,0.01039903,-0.00893568,-0.00584989,0.00081879,-0.01062146,-0.00182056,-0.00323067
376,-0.02097648,-0.01488004,-0.01268997,-0.00243096,0.00418569,0.00744285,-0.00888564,-0.00964882,0.00590423,-0.01307374,-0.00542044,-0.00882439
376.2,-0.01873231,-0.01364149,-0.01036965,-0.00008126,0.00122072,0.00391503,-0.0074315,-0.00413617,0.00062424,-0.00531417,-0.00304365,-0.00306021
376.4,-0.01740757,-0.01634187,-0.01275595,0.00118007,0.00455938,0.01038624,-0.00861394,-0.00464674,0.00335703,-0.0077878,-0.00309848,-0.00486745
376.6,-0.01070124,-0.02004347,-0.00998297,0.00005101,0.00724046,0.00705113,-0.01121461,-0.00435778,0.00480336,-0.00821746,-0.00402873,-0.00642587
376.8,-0.01494965,-0.01603554,-0.01608553,0.00000693,0.00347976,0.00682865,-0.0095348,-0.00379567,0.00589762,-0.00807962,-0.00042313,-0.00626184
377,-0.02023587,-0.01600514,-0.01552069,-0.00391285,0.00063799,0.00405316,-0.0055389,-0.00465812,0.00152478,-0.00829461,-0.00094676,-0.00720836
377.2,-0.01807406,-0.01397631,-0.01148989,-0.00084035,0.00386859,0.00675394,-0.00955947,-0.00794785,0.00237552,-0.01064441,-0.0039384,-0.00915669
377.4,-0.0134381,-0.01748062,-0.00975069,0.0004719,0.00445164,0.0052359,-0.00777524,-0.0069721,0.00195802,-0.00624585,0.0010106,-0.00602932
377.6,-0.02051577,-0.0187313,-0.01394364,-0.00302495,0.00009097,0.00845038,-0.01038965,-0.00488322,0.00241194,-0.01016617,-0.00462454,-0.0050786
377.8,-0.01450452,-0.01289631,-0.01214271,0.00298537,0.00190465,0.00934361,-0.00690862,-0.00748973,0.00130344,-0.0107998,0.00061641,-0.00350298
378,-0.01238558,-0.01425029,-0.01153409,0.00224276,0.00710918,0.00360276,-0.01130982,-0.00396123,0.00350777,-0.01005233,-0.00038772,-0.01045044
378.2,-0.01748133,-0.01549242,-0.0104598,-0.00172298,-0.00089316,0.00816555,-0.00814699,-0.01030313,0.002814,-0.00605497,-0.00389975,-0.00747375
378.4,-0.01292601,-0.01620761,-0.01148989,0.00024269,0.00189309,0.00183441,-0.00558218,-0.00599661,-0.00069645,-0.01066995,-0.00189161,-0.00604536
378.6,-0.01762015,-0.01639474,-0.00873315,0.00116636,0.00326417,0.00942551,-0.01025157,-0.00670867,0.00355342,-0.00212977,-0.00042873,-0.00625776
378.8,-0.02151999,-0.01422302,-0.01097175,-0.00404574,0.00046096,0.00738855,-0.00183766,-0.00671678,0.00085828,-0.00702814,0.00152564,-0.00678818
379,-0.01518655,-0.01837544,-0.00997805,-0.00219952,0.0067537,0.00815113,-0.00738373,-0.00816142,0.002116,-0.00932276,-0.00309422,-0.00774689
379.2,-0.01401257,-0.01710452,-0.00811338,-0.00049205,0.00044043,0.01164629,-0.00491091,-0.00930159,0.00265286,-0.00790668,0.00223148,-0.00815306
379.4,-0.0163337,-0.01796992,-0.01798719,0.00194664,0.00373696,0.00624065,-0.00800287,-0.00701677,0.00172007,-0.00485337,-0.00197085,-0.00906123
379.6,-0.01495233,-0.01978631,-0.0121316,-0.00384866,0.00066201,0.00545652,-0.00597941,-0.00602882,0.00446123,-0.00566161,-0.00102403,-0.00642361
379.8,-0.01653936,-0.01340274,-0.01106241,-0.00309588,0.00055407,0.01242261,-0.00993603,-0.01130029,0.00556699,-0.00543952,-0.00023847,-0.0076773
380,-0.0101493,-0.0172934,-0.01174351,0.0029981,0.00123541,0.00639908,-0.00541662,-0.0077742,0.00051132,-0.00879267,-0.00219184,-0.00651632
380.2,-0.01874602,-0.01659195,-0.01745453,-0.00178228,0.00421561,0.00854601,-0.00937145,-0.00802716,0.00027013,-0.00918019,-0.00079056,-0.00789596
380.4,-0.01811558,-0.02047107,-0.01387795,0.0012425,0.00427975,0.0055836,-0.00820818,-0.00683492,0.00170073,-0.00939748,-0.00305453,-0.00389056
380.6,-0.01747432,-0.01928005,-0.01066812,-0.00023674,0.0031117,0.0091349,-0.00684621,-0.00348287,0.00271267,-0.00504315,-0.00066429,-0.00991256
380.8,-0.01674875,-0.01630724,-0.01207587,-0.00364347,0.00157504,0.00780393,-0.01166212,-0.0067453,0.00065548,-0.01012293,-0.00325527,-0.01199402
381,-0.01978859,-0.01859392,-0.01299479,-0.00309952,0.004488,0.00673963,-0.00507488,-0.00900452,-0.0011231,-0.00958181,-0.00664699,-0.00595285
381.2,-0.01914585,-0.0165349,-0.01069369,-0.00346209,0.00056861,0.01021181,-0.00940704,-0.00255313,0.00256521,-0.00597909,-0.00285452,-0.00492553
381.4,-0.01254174,-0.01449976,-0.01333507,0.00058092,0.00657667,0.01094453,-0.00713106,-0.00818779,-0.00342503,-0.01056919,0.00255391,-0.00773527
381.6,-0.01455918,-0.01578594,-0.01146805,0.0001388,-0.00042679,0.00523289,-0.01081952,-0.00536658,0.00157211,-0.00661314,0.00379992,-0.00683401
381.8,-0.0202471,-0.01510991,-0.01139125,0.00122945,0.0014693,0.00431322,-0.0072312,-0.00902768,0.00613571,-0.00632161,0.00087631,-0.00885789
382,-0.01825693,-0.0176136,-0.01354896,0.00242661,0.00676162,0.00824858,-0.01017471,-0.0092008,0.00258413,-0.00591454,-0.00148981,-0.00878696
382.2,-0.01815891,-0.01545067,-0.01244151,-0.00156416,0.00557606,0.00628741,-0.00909283,-0.0079663,-0.00040865,-0.01061258,0.00315836,-0.00397031
382.4,-0.01752874,-0.0188824,-0.01065581,-0.00274532,0.00110279,0.00408282,-0.00836962,-0.00479775,-0.00195327,-0.0059706,-0.00679147,-0.00544198
382.6,-0.01618942,-0.0164533,-0.00915118,0.0010093,0.0002373,0.00814413,-0.01027363,-0.00549584,0.00096769,-0.00872419,-0.00592962,-0.00649832
382.8,-0.01440596,-0.01393614,-0.01499369,-0.00275202,0.00276069,0.00857414,-0.00681382,-0.00566044,0.00058857,-0.00647968,-0.00300967,-0.00587962
